base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
2hop_rate_distance_0047,baseline,2,wrong_unit,False,False,0.9999991602289192,0.5523699728450271,True,0
2hop_rate_distance_0047,reprompt,2,wrong_unit,False,False,0.9999991602289192,0.5523699728450271,True,1
2hop_rate_distance_0047,replace_prior,2,wrong_unit,False,False,0.1822975294612984,0.1435191574612167,False,1
2hop_rate_distance_0047,branch_and_pick,2,wrong_unit,False,False,0.9278716074740804,0.5163061964676078,True,1
planning_budget_0019,baseline,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,0
planning_budget_0019,reprompt,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,2
planning_budget_0019,replace_prior,4,constraint_violation,False,False,0.9987943569674588,0.633213870486409,True,2
planning_budget_0019,branch_and_pick,4,constraint_violation,False,False,0.5006634777698815,0.1340995822895366,False,2
4hop_multi_stage_geometry_4_0000,baseline,4,off_by_one,False,False,0.9999999994976918,0.8966204434613043,True,0
4hop_multi_stage_geometry_4_0000,reprompt,4,off_by_one,False,False,0.9999999994976918,0.8966204434613043,True,3
4hop_multi_stage_geometry_4_0000,replace_prior,4,off_by_one,False,False,0.9999999977262816,0.5589532408107905,True,2
4hop_multi_stage_geometry_4_0000,branch_and_pick,4,off_by_one,False,False,0.9393992441493888,0.7077607249753499,True,3
3hop_compound_rate_0022,baseline,3,wrong_unit,False,False,0.9999999998141116,0.811474464285503,True,0
3hop_compound_rate_0022,reprompt,3,wrong_unit,False,False,0.9999999998141116,0.811474464285503,True,2
3hop_compound_rate_0022,replace_prior,3,wrong_unit,False,False,0.4344532558922968,0.1671507264242165,False,2
3hop_compound_rate_0022,branch_and_pick,3,wrong_unit,False,False,0.8779835853250735,0.5184883539004961,True,2
3hop_multi_stage_geometry_0009,baseline,3,wrong_percentage_base,False,False,0.9994987464568575,0.7729531703850966,True,0
3hop_multi_stage_geometry_0009,reprompt,3,wrong_percentage_base,False,False,0.9994987464568575,0.7729531703850966,True,2
3hop_multi_stage_geometry_0009,replace_prior,3,wrong_percentage_base,False,False,0.4101911937060372,0.1799749108845344,False,1
3hop_multi_stage_geometry_0009,branch_and_pick,3,wrong_percentage_base,False,False,0.4101911937060372,0.29420792696054,False,2
3hop_percentage_chain_0048,baseline,3,magnitude_error,False,False,0.999999992063438,0.6870378355182393,True,0
3hop_percentage_chain_0048,reprompt,3,magnitude_error,False,False,0.999999992063438,0.6870378355182393,True,2
3hop_percentage_chain_0048,replace_prior,3,magnitude_error,False,False,0.9995924465919788,0.6527531759457322,True,2
3hop_percentage_chain_0048,branch_and_pick,3,magnitude_error,False,False,0.5651321897223236,0.2414099575938778,False,2
2hop_arithmetic_0044,baseline,2,wrong_percentage_base,False,False,0.9977093709644824,0.4989841396854353,True,0
2hop_arithmetic_0044,reprompt,2,wrong_percentage_base,False,False,0.9977093709644824,0.4989841396854353,True,1
2hop_arithmetic_0044,replace_prior,2,wrong_percentage_base,False,False,0.2692389286839037,0.134748918545146,False,1
2hop_arithmetic_0044,branch_and_pick,2,wrong_percentage_base,False,False,0.9889902551075108,0.4946245817569495,True,1
4hop_nested_fractions_0009,baseline,4,wrong_percentage_base,False,False,0.9999999992236032,0.9305448225003864,True,0
4hop_nested_fractions_0009,reprompt,4,wrong_percentage_base,False,False,0.9999999992236032,0.9305448225003864,True,3
4hop_nested_fractions_0009,replace_prior,4,wrong_percentage_base,False,False,0.9995959130478844,0.9283408234547512,True,3
4hop_nested_fractions_0009,branch_and_pick,4,wrong_percentage_base,False,False,0.9738653054441988,0.8415252206000204,True,3
2hop_counting_0007,baseline,2,wrong_unit,False,False,0.8661301455734968,0.433152974068516,True,0
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.8661301455734968,0.433152974068516,True,1
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.2636055212945391,0.1318906619290371,False,1
2hop_counting_0007,branch_and_pick,2,wrong_unit,False,False,0.2933970774582877,0.1467864400109114,False,1
3hop_percentage_chain_0002,baseline,3,wrong_unit,False,False,0.9999999949304496,0.6848396958469509,True,0
3hop_percentage_chain_0002,reprompt,3,wrong_unit,False,False,0.9999999949304496,0.6848396958469509,True,2
3hop_percentage_chain_0002,replace_prior,3,wrong_unit,False,False,0.999495491105982,0.6660125893690858,True,2
3hop_percentage_chain_0002,branch_and_pick,3,wrong_unit,False,False,0.7460568254172448,0.4539926780389316,False,2
3hop_percentage_chain_0022,baseline,3,wrong_unit,False,False,0.9999998570937904,0.6992361852133889,True,0
3hop_percentage_chain_0022,reprompt,3,wrong_unit,False,False,0.9999998570937904,0.6992361852133889,True,2
3hop_percentage_chain_0022,replace_prior,3,wrong_unit,False,False,0.9911717916863784,0.3675744392893505,True,2
3hop_percentage_chain_0022,branch_and_pick,3,wrong_unit,False,False,0.5948224123938669,0.2863566884985452,False,2
4hop_nested_fractions_0018,baseline,4,magnitude_error,False,False,0.9999999998933148,0.8555981536979628,True,0
4hop_nested_fractions_0018,reprompt,4,magnitude_error,False,False,0.9999999998933148,0.8555981536979628,True,3
4hop_nested_fractions_0018,replace_prior,4,magnitude_error,False,False,0.9985448464830842,0.8542250910896692,True,3
4hop_nested_fractions_0018,branch_and_pick,4,magnitude_error,False,False,0.8874237823415229,0.7259211308509067,True,3
3hop_compound_rate_0043,baseline,3,magnitude_error,False,False,0.999996957836534,0.7368130869927016,True,0
3hop_compound_rate_0043,reprompt,3,magnitude_error,False,False,0.999996957836534,0.7368130869927016,True,2
3hop_compound_rate_0043,replace_prior,3,magnitude_error,False,False,0.2332182518046612,0.0890286385962964,False,2
3hop_compound_rate_0043,branch_and_pick,3,magnitude_error,False,False,0.7727235804751316,0.3857612212698031,False,2
2hop_counting_0029,baseline,2,wrong_percentage_base,False,False,0.9863124753949118,0.4932029683681174,True,0
2hop_counting_0029,reprompt,2,wrong_percentage_base,False,False,0.9863124753949118,0.4932029683681174,True,1
2hop_counting_0029,replace_prior,2,wrong_percentage_base,False,False,0.4969146155331018,0.2485040384372124,False,1
2hop_counting_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.5983247091995397,0.2992090852704314,False,1
2hop_percentage_0012,baseline,2,wrong_unit,False,False,0.026369813316448,0.0148965662703133,False,0
2hop_percentage_0012,reprompt,2,wrong_unit,False,False,0.026369813316448,0.0148965662703133,False,0
2hop_percentage_0012,replace_prior,2,wrong_unit,False,False,0.026369813316448,0.0148965662703133,False,0
2hop_percentage_0012,branch_and_pick,2,wrong_unit,False,False,0.026369813316448,0.0148965662703133,False,0
2hop_arithmetic_0040,baseline,2,off_by_one,False,False,0.2774382471775241,0.1454941143850493,False,0
2hop_arithmetic_0040,reprompt,2,off_by_one,False,False,0.2774382471775241,0.1454941143850493,False,0
2hop_arithmetic_0040,replace_prior,2,off_by_one,False,False,0.2774382471775241,0.1454941143850493,False,0
2hop_arithmetic_0040,branch_and_pick,2,off_by_one,False,False,0.2774382471775241,0.1454941143850493,False,0
3hop_percentage_chain_0028,baseline,3,magnitude_error,False,False,0.9999999672562948,0.6904981783366325,True,0
3hop_percentage_chain_0028,reprompt,3,magnitude_error,False,False,0.9999999672562948,0.6904981783366325,True,2
3hop_percentage_chain_0028,replace_prior,3,magnitude_error,False,False,0.998546963095892,0.6138390637507616,True,2
3hop_percentage_chain_0028,branch_and_pick,3,magnitude_error,False,False,0.695531221248658,0.3129156718758305,False,2
2hop_fractions_0029,baseline,2,wrong_percentage_base,False,False,0.9999138412788848,0.5106031100620806,True,0
2hop_fractions_0029,reprompt,2,wrong_percentage_base,False,False,0.9999138412788848,0.5106031100620806,True,1
2hop_fractions_0029,replace_prior,2,wrong_percentage_base,False,False,0.972678249244062,0.4969853140446691,True,1
2hop_fractions_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.5245461908904931,0.2729192848678848,False,1
2hop_percentage_0004,baseline,2,wrong_percentage_base,False,False,0.997953265166041,0.5063710482692053,True,0
2hop_percentage_0004,reprompt,2,wrong_percentage_base,False,False,0.997953265166041,0.5063710482692053,True,1
2hop_percentage_0004,replace_prior,2,wrong_percentage_base,False,False,0.060706161324865,0.0377474963486173,False,1
2hop_percentage_0004,branch_and_pick,2,wrong_percentage_base,False,False,0.8593824082875517,0.4370856198299606,True,1
3hop_multi_stage_geometry_0025,baseline,3,off_by_one,False,False,0.9995052684583028,0.8103758572898568,True,0
3hop_multi_stage_geometry_0025,reprompt,3,off_by_one,False,False,0.9995052684583028,0.8103758572898568,True,2
3hop_multi_stage_geometry_0025,replace_prior,3,off_by_one,False,False,0.4389877204622504,0.1639705245721933,False,1
3hop_multi_stage_geometry_0025,branch_and_pick,3,off_by_one,False,False,0.4736017459417336,0.3203978093864569,False,2
2hop_fractions_0009,baseline,2,wrong_percentage_base,False,False,0.9994895834927584,0.5006297057532049,True,0
2hop_fractions_0009,reprompt,2,wrong_percentage_base,False,False,0.9994895834927584,0.5006297057532049,True,1
2hop_fractions_0009,replace_prior,2,wrong_percentage_base,False,False,0.8249961103107972,0.4133829691622243,True,1
2hop_fractions_0009,branch_and_pick,2,wrong_percentage_base,False,False,0.4836578902795795,0.2427138591466154,False,1
2hop_rate_distance_0026,baseline,2,wrong_operator,False,False,0.9999999999999664,0.503580535407241,True,0
2hop_rate_distance_0026,reprompt,2,wrong_operator,False,False,0.9999999999999664,0.503580535407241,True,1
2hop_rate_distance_0026,replace_prior,2,wrong_operator,False,False,0.1665097201357016,0.0868353954751085,False,1
2hop_rate_distance_0026,branch_and_pick,2,wrong_operator,False,False,0.9775670470871424,0.492364058950829,True,1
planning_budget_0018,baseline,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,0
planning_budget_0018,reprompt,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,2
planning_budget_0018,replace_prior,4,constraint_violation,False,False,0.9987943569674588,0.633213870486409,True,2
planning_budget_0018,branch_and_pick,4,constraint_violation,False,False,0.5006634777698815,0.1340995822895366,False,2
4hop_multi_stage_allocation_0020,baseline,4,off_by_one,False,False,0.9999999998433844,0.7833935071835421,True,0
4hop_multi_stage_allocation_0020,reprompt,4,off_by_one,False,False,0.9999999998433844,0.7833935071835421,True,3
4hop_multi_stage_allocation_0020,replace_prior,4,off_by_one,False,False,0.9999264360569912,0.6342988252440511,True,3
4hop_multi_stage_allocation_0020,branch_and_pick,4,off_by_one,False,False,0.7593033574064849,0.4279960726314017,False,3
3hop_multi_stage_geometry_0000,baseline,3,off_by_one,False,False,0.9999813160207782,0.9722662029973717,True,0
3hop_multi_stage_geometry_0000,reprompt,3,off_by_one,False,False,0.9999813160207782,0.9722662029973717,True,3
3hop_multi_stage_geometry_0000,replace_prior,3,off_by_one,False,False,0.9999665144045774,0.8497850255626852,True,2
3hop_multi_stage_geometry_0000,branch_and_pick,3,off_by_one,False,False,0.6678315909988053,0.4261911332897148,False,3
2hop_rate_distance_0011,baseline,2,wrong_operator,False,False,0.999999966330586,0.6280079084694583,True,0
2hop_rate_distance_0011,reprompt,2,wrong_operator,False,False,0.999999966330586,0.6280079084694583,True,1
2hop_rate_distance_0011,replace_prior,2,wrong_operator,False,False,0.5198709219641288,0.3879433862862296,False,1
2hop_rate_distance_0011,branch_and_pick,2,wrong_operator,False,False,0.9602113195451056,0.6081135850767181,True,1
2hop_percentage_0000,baseline,2,off_by_one,False,False,0.7410934598510117,0.3799459336822965,False,0
2hop_percentage_0000,reprompt,2,off_by_one,False,False,0.7410934598510117,0.3799459336822965,False,0
2hop_percentage_0000,replace_prior,2,off_by_one,False,False,0.7410934598510117,0.3799459336822965,False,0
2hop_percentage_0000,branch_and_pick,2,off_by_one,False,False,0.7410934598510117,0.3799459336822965,False,0
2hop_arithmetic_0034,baseline,2,wrong_percentage_base,False,False,0.997498548643994,0.4989527906088628,True,0
2hop_arithmetic_0034,reprompt,2,wrong_percentage_base,False,False,0.997498548643994,0.4989527906088628,True,1
2hop_arithmetic_0034,replace_prior,2,wrong_percentage_base,False,False,0.1163063703755682,0.0583567014746498,False,1
2hop_arithmetic_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.9912391631650316,0.4958230978693815,True,1
3hop_percentage_chain_0006,baseline,3,wrong_operator,False,False,0.9999999986912655,0.7291429693196324,True,0
3hop_percentage_chain_0006,reprompt,3,wrong_operator,False,False,0.9999999986912655,0.7291429693196324,True,2
3hop_percentage_chain_0006,replace_prior,3,wrong_operator,False,False,0.9995851644702448,0.6007569553589761,True,2
3hop_percentage_chain_0006,branch_and_pick,3,wrong_operator,False,False,0.763993850251654,0.4613439342506158,False,2
2hop_fractions_0048,baseline,2,magnitude_error,False,False,0.9999938470613696,0.5014547147073083,True,0
2hop_fractions_0048,reprompt,2,magnitude_error,False,False,0.9999938470613696,0.5014547147073083,True,1
2hop_fractions_0048,replace_prior,2,magnitude_error,False,False,0.6351521691087606,0.3190338757310036,False,1
2hop_fractions_0048,branch_and_pick,2,magnitude_error,False,False,0.6048016928911326,0.3038586376221897,False,1
4hop_compound_interest_0002,baseline,4,wrong_unit,False,False,0.9999999999923784,0.9954882763859176,True,0
4hop_compound_interest_0002,reprompt,4,wrong_unit,False,False,0.9999999999923784,0.9954882763859176,True,3
4hop_compound_interest_0002,replace_prior,4,wrong_unit,False,False,0.9997687795009746,0.7830512711479144,True,3
4hop_compound_interest_0002,branch_and_pick,4,wrong_unit,False,False,0.9999999999923784,0.752832355792749,True,3
4hop_multi_stage_allocation_0006,baseline,4,wrong_operator,False,False,0.9999999995695924,0.7544043047911626,True,0
4hop_multi_stage_allocation_0006,reprompt,4,wrong_operator,False,False,0.9999999995695924,0.7544043047911626,True,3
4hop_multi_stage_allocation_0006,replace_prior,4,wrong_operator,False,False,0.9994375288959754,0.4546455886717818,True,3
4hop_multi_stage_allocation_0006,branch_and_pick,4,wrong_operator,False,False,0.6996752067859637,0.3810611107472161,False,3
3hop_percentage_chain_0020,baseline,3,off_by_one,False,False,0.999994022116058,0.5459965334310048,True,0
3hop_percentage_chain_0020,reprompt,3,off_by_one,False,False,0.999994022116058,0.5459965334310048,True,1
3hop_percentage_chain_0020,replace_prior,3,off_by_one,False,False,0.9999311333756484,0.545975570517535,True,1
3hop_percentage_chain_0020,branch_and_pick,3,off_by_one,False,False,0.5173380703630165,0.3039961499748265,False,1
3hop_compound_rate_0026,baseline,3,wrong_operator,False,False,0.999999274257056,0.6818625133198662,True,0
3hop_compound_rate_0026,reprompt,3,wrong_operator,False,False,0.999999274257056,0.6818625133198662,True,2
3hop_compound_rate_0026,replace_prior,3,wrong_operator,False,False,0.045628731874308,0.0230004599638955,False,1
3hop_compound_rate_0026,branch_and_pick,3,wrong_operator,False,False,0.6298680443953117,0.285564932317372,False,2
2hop_percentage_0031,baseline,2,wrong_operator,False,False,0.9996447905028474,0.5195768566922235,True,0
2hop_percentage_0031,reprompt,2,wrong_operator,False,False,0.9996447905028474,0.5195768566922235,True,1
2hop_percentage_0031,replace_prior,2,wrong_operator,False,False,0.1242070999169942,0.081858011399297,False,1
2hop_percentage_0031,branch_and_pick,2,wrong_operator,False,False,0.8498699715522339,0.4446894472169168,True,1
2hop_rate_distance_0035,baseline,2,off_by_one,False,False,0.607026901083234,0.3276288433812354,False,0
2hop_rate_distance_0035,reprompt,2,off_by_one,False,False,0.607026901083234,0.3276288433812354,False,0
2hop_rate_distance_0035,replace_prior,2,off_by_one,False,False,0.607026901083234,0.3276288433812354,False,0
2hop_rate_distance_0035,branch_and_pick,2,off_by_one,False,False,0.607026901083234,0.3276288433812354,False,0
2hop_rate_distance_0003,baseline,2,magnitude_error,False,False,0.9496989180152182,0.671583809386231,True,0
2hop_rate_distance_0003,reprompt,2,magnitude_error,False,False,0.9496989180152182,0.671583809386231,True,1
2hop_rate_distance_0003,replace_prior,2,magnitude_error,False,False,0.6177311749081711,0.5055999378327074,False,1
2hop_rate_distance_0003,branch_and_pick,2,magnitude_error,False,False,0.8672722740219714,0.6303704873896075,True,1
3hop_percentage_chain_0030,baseline,3,off_by_one,False,False,0.9999999734119134,0.6587292702058586,True,0
3hop_percentage_chain_0030,reprompt,3,off_by_one,False,False,0.9999999734119134,0.6587292702058586,True,2
3hop_percentage_chain_0030,replace_prior,3,off_by_one,False,False,0.9993419599880304,0.4622629101419411,True,2
3hop_percentage_chain_0030,branch_and_pick,3,off_by_one,False,False,0.5711385541914262,0.3420161518658264,False,2
3hop_multi_stage_geometry_0022,baseline,3,wrong_unit,False,False,0.9990994636598566,0.8374239840121788,True,0
3hop_multi_stage_geometry_0022,reprompt,3,wrong_unit,False,False,0.9990994636598566,0.8374239840121788,True,2
3hop_multi_stage_geometry_0022,replace_prior,3,wrong_unit,False,False,0.9999358851842048,0.6315321251528206,True,2
3hop_multi_stage_geometry_0022,branch_and_pick,3,wrong_unit,False,False,0.6010969621402132,0.4123127744020299,False,2
2hop_arithmetic_0000,baseline,2,off_by_one,False,False,0.0249799059240254,0.0125964547475826,False,0
2hop_arithmetic_0000,reprompt,2,off_by_one,False,False,0.0249799059240254,0.0125964547475826,False,0
2hop_arithmetic_0000,replace_prior,2,off_by_one,False,False,0.0249799059240254,0.0125964547475826,False,0
2hop_arithmetic_0000,branch_and_pick,2,off_by_one,False,False,0.0249799059240254,0.0125964547475826,False,0
4hop_compound_interest_0013,baseline,4,magnitude_error,False,False,0.9999999999641922,0.9969005370804476,True,0
4hop_compound_interest_0013,reprompt,4,magnitude_error,False,False,0.9999999999641922,0.9969005370804476,True,3
4hop_compound_interest_0013,replace_prior,4,magnitude_error,False,False,0.9998371614164644,0.7711263972787344,True,3
4hop_compound_interest_0013,branch_and_pick,4,magnitude_error,False,False,0.9999999999641922,0.6081848047507183,True,3
4hop_compound_interest_0012,baseline,4,wrong_unit,False,False,0.9999999934524126,0.9953986623852552,True,0
4hop_compound_interest_0012,reprompt,4,wrong_unit,False,False,0.9999999934524126,0.9953986623852552,True,3
4hop_compound_interest_0012,replace_prior,4,wrong_unit,False,False,0.9999414878837178,0.7900211574392666,True,3
4hop_compound_interest_0012,branch_and_pick,4,wrong_unit,False,False,0.9999999931218384,0.5552557706994783,True,3
3hop_compound_rate_0027,baseline,3,wrong_unit,False,False,0.9999999960577832,0.7345574523785366,True,0
3hop_compound_rate_0027,reprompt,3,wrong_unit,False,False,0.9999999960577832,0.7345574523785366,True,2
3hop_compound_rate_0027,replace_prior,3,wrong_unit,False,False,0.6195115489177982,0.2753398606363917,False,1
3hop_compound_rate_0027,branch_and_pick,3,wrong_unit,False,False,0.840210576192136,0.4531900629047189,True,2
4hop_multi_stage_geometry_4_0007,baseline,4,wrong_unit,False,False,0.9999999998331096,0.7057132217788473,True,0
4hop_multi_stage_geometry_4_0007,reprompt,4,wrong_unit,False,False,0.9999999998331096,0.7057132217788473,True,2
4hop_multi_stage_geometry_4_0007,replace_prior,4,wrong_unit,False,False,0.9999999995183648,0.4941690825519255,True,2
4hop_multi_stage_geometry_4_0007,branch_and_pick,4,wrong_unit,False,False,0.7560434239741798,0.544321267156519,False,2
2hop_percentage_0041,baseline,2,wrong_operator,False,False,0.9998923435916672,0.5045149460490195,True,0
2hop_percentage_0041,reprompt,2,wrong_operator,False,False,0.9998923435916672,0.5045149460490195,True,1
2hop_percentage_0041,replace_prior,2,wrong_operator,False,False,0.1018088384616434,0.0554731934840075,False,1
2hop_percentage_0041,branch_and_pick,2,wrong_operator,False,False,0.8567319749245623,0.432934761715467,True,1
3hop_compound_rate_0037,baseline,3,wrong_unit,False,False,0.9999999998557344,0.6875719719198302,True,0
3hop_compound_rate_0037,reprompt,3,wrong_unit,False,False,0.9999999998557344,0.6875719719198302,True,2
3hop_compound_rate_0037,replace_prior,3,wrong_unit,False,False,0.0627193033645524,0.0330519446578204,False,2
3hop_compound_rate_0037,branch_and_pick,3,wrong_unit,False,False,0.8962160002511079,0.441528337086583,True,2
planning_budget_0003,baseline,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,0
planning_budget_0003,reprompt,4,constraint_violation,False,False,0.9999999946206986,0.634087547556476,True,2
planning_budget_0003,replace_prior,4,constraint_violation,False,False,0.9987943569674588,0.633213870486409,True,2
planning_budget_0003,branch_and_pick,4,constraint_violation,False,False,0.5006634777698815,0.1340995822895366,False,2
2hop_arithmetic_0046,baseline,2,wrong_operator,False,False,0.9999894629532018,0.5000540873888929,True,0
2hop_arithmetic_0046,reprompt,2,wrong_operator,False,False,0.9999894629532018,0.5000540873888929,True,1
2hop_arithmetic_0046,replace_prior,2,wrong_operator,False,False,0.7273101641903927,0.3637144380074883,False,1
2hop_arithmetic_0046,branch_and_pick,2,wrong_operator,False,False,0.998525125868147,0.4993219188463655,True,1
3hop_compound_rate_0023,baseline,3,magnitude_error,False,False,0.9999944617498472,0.8259025667647482,True,0
3hop_compound_rate_0023,reprompt,3,magnitude_error,False,False,0.9999944617498472,0.8259025667647482,True,2
3hop_compound_rate_0023,replace_prior,3,magnitude_error,False,False,0.47836729405899,0.176688581247358,False,2
3hop_compound_rate_0023,branch_and_pick,3,magnitude_error,False,False,0.47836729405899,0.3778789173235477,False,2
4hop_multi_stage_allocation_0001,baseline,4,wrong_operator,False,False,0.9999999938423264,0.7638239478496698,True,0
4hop_multi_stage_allocation_0001,reprompt,4,wrong_operator,False,False,0.9999999938423264,0.7638239478496698,True,3
4hop_multi_stage_allocation_0001,replace_prior,4,wrong_operator,False,False,0.9992924784949108,0.5577844158523146,True,3
4hop_multi_stage_allocation_0001,branch_and_pick,4,wrong_operator,False,False,0.8717371854573863,0.431302705926515,True,3
3hop_compound_rate_0004,baseline,3,wrong_percentage_base,False,False,0.9999987640295732,0.7639078556683704,True,0
3hop_compound_rate_0004,reprompt,3,wrong_percentage_base,False,False,0.9999987640295732,0.7639078556683704,True,2
3hop_compound_rate_0004,replace_prior,3,wrong_percentage_base,False,False,0.2917823183364247,0.1505365228641009,False,1
3hop_compound_rate_0004,branch_and_pick,3,wrong_percentage_base,False,False,0.765345238658098,0.5161263122932932,False,2
3hop_multi_stage_geometry_0008,baseline,3,magnitude_error,False,False,0.9998548806026792,0.9116785310842984,True,0
3hop_multi_stage_geometry_0008,reprompt,3,magnitude_error,False,False,0.9998548806026792,0.9116785310842984,True,2
3hop_multi_stage_geometry_0008,replace_prior,3,magnitude_error,False,False,0.7372232595653667,0.5989422924986396,False,1
3hop_multi_stage_geometry_0008,branch_and_pick,3,magnitude_error,False,False,0.7372232595653667,0.5295374803343885,False,2
2hop_counting_0013,baseline,2,magnitude_error,False,False,0.9211620386140952,0.4606236217264065,True,0
2hop_counting_0013,reprompt,2,magnitude_error,False,False,0.9211620386140952,0.4606236217264065,True,1
2hop_counting_0013,replace_prior,2,magnitude_error,False,False,0.0431584550054891,0.0216218299221035,False,1
2hop_counting_0013,branch_and_pick,2,magnitude_error,False,False,0.3860498885076119,0.1930675466731649,False,1
2hop_counting_0038,baseline,2,magnitude_error,False,False,0.9791280382749348,0.489569746000166,True,0
2hop_counting_0038,reprompt,2,magnitude_error,False,False,0.9791280382749348,0.489569746000166,True,1
2hop_counting_0038,replace_prior,2,magnitude_error,False,False,0.2553841758558265,0.1276978147906118,False,1
2hop_counting_0038,branch_and_pick,2,magnitude_error,False,False,0.6637336222141992,0.3318725379697982,False,1
2hop_fractions_0035,baseline,2,off_by_one,False,False,0.4979800670625418,0.2527912098723219,False,0
2hop_fractions_0035,reprompt,2,off_by_one,False,False,0.4979800670625418,0.2527912098723219,False,0
2hop_fractions_0035,replace_prior,2,off_by_one,False,False,0.4979800670625418,0.2527912098723219,False,0
2hop_fractions_0035,branch_and_pick,2,off_by_one,False,False,0.4979800670625418,0.2527912098723219,False,0
2hop_fractions_0020,baseline,2,off_by_one,False,False,0.9654776070657176,0.4917255593455232,True,0
2hop_fractions_0020,reprompt,2,off_by_one,False,False,0.9654776070657176,0.4917255593455232,True,1
2hop_fractions_0020,replace_prior,2,off_by_one,False,False,0.8100561826189335,0.4140148471221311,True,1
2hop_fractions_0020,branch_and_pick,2,off_by_one,False,False,0.2190824853695109,0.1185279984974197,False,1
4hop_multi_stage_geometry_4_0016,baseline,4,wrong_operator,False,False,0.9999999978211236,0.9119117920348914,True,0
4hop_multi_stage_geometry_4_0016,reprompt,4,wrong_operator,False,False,0.9999999978211236,0.9119117920348914,True,3
4hop_multi_stage_geometry_4_0016,replace_prior,4,wrong_operator,False,False,0.9999999994225984,0.6173320059205689,True,2
4hop_multi_stage_geometry_4_0016,branch_and_pick,4,wrong_operator,False,False,0.7812911057539139,0.6285724926338573,False,3
2hop_arithmetic_0018,baseline,2,magnitude_error,False,False,0.9927761681475996,0.4963920231580677,True,0
2hop_arithmetic_0018,reprompt,2,magnitude_error,False,False,0.9927761681475996,0.4963920231580677,True,1
2hop_arithmetic_0018,replace_prior,2,magnitude_error,False,False,0.0810350748826287,0.0405214765255823,False,1
2hop_arithmetic_0018,branch_and_pick,2,magnitude_error,False,False,0.9798750227753378,0.4899414504719368,True,1
3hop_multi_stage_geometry_0033,baseline,3,magnitude_error,False,False,0.9999686982855917,0.9077964860110728,True,0
3hop_multi_stage_geometry_0033,reprompt,3,magnitude_error,False,False,0.9999686982855917,0.9077964860110728,True,2
3hop_multi_stage_geometry_0033,replace_prior,3,magnitude_error,False,False,0.9998863636644968,0.6220510765027331,True,2
3hop_multi_stage_geometry_0033,branch_and_pick,3,magnitude_error,False,False,0.7312248966885726,0.5420561539811506,False,2
4hop_compound_interest_0010,baseline,4,off_by_one,False,False,0.9999999999526972,0.7475896759411731,True,0
4hop_compound_interest_0010,reprompt,4,off_by_one,False,False,0.9999999999526972,0.7475896759411731,True,3
4hop_compound_interest_0010,replace_prior,4,off_by_one,False,False,0.999999899719618,0.7475894006543526,True,2
4hop_compound_interest_0010,branch_and_pick,4,off_by_one,False,False,0.7724080555812433,0.4088136313694044,False,3
4hop_multi_stage_allocation_0019,baseline,4,wrong_percentage_base,False,False,0.9999999980501686,0.7558848293241471,True,0
4hop_multi_stage_allocation_0019,reprompt,4,wrong_percentage_base,False,False,0.9999999980501686,0.7558848293241471,True,3
4hop_multi_stage_allocation_0019,replace_prior,4,wrong_percentage_base,False,False,0.9998609005319732,0.6360430937844654,True,3
4hop_multi_stage_allocation_0019,branch_and_pick,4,wrong_percentage_base,False,False,0.6985476254641739,0.3051451057716948,False,3
